tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,text,tweet_coord,tweet_created,tweet_location,user_timezone,favorite,retweet
569937806518169600,negative,0.6506,Can't Tell,0.3535,United,,Austin_Grisham,,@united Woke up to notification- flight moved 1.5 hrs early. Barely made flight then 3 hrs layover in SFO - wanted to hop on earlier option,,2015-02-23 11:12:16 -0800,PDX,Alaska,9369,3461
569937143314849792,negative,1.0,Damaged Luggage,0.665,United,,raulcordenillo,,"@united I will do delayed baggage claim when I land. Hopefully the bag isn't broken into, damaged or lost w/c will result in more complaints","[41.97475934, -87.89040377]",2015-02-23 11:09:38 -0800,"Stockholm, Sweden ",Stockholm,6918,1437
569936861398994945,negative,1.0,Customer Service Issue,0.6196,United,,underceg,,"@united done. Want me to send a screen shot of the second call, which is now at over 45 minutes?",,2015-02-23 11:08:31 -0800,San Francisco CA,Pacific Time (US & Canada),8162,7781
569936640669581313,positive,1.0,,,United,,koploperfan1992,,@united look at this beauty 😉 dc 10 united airlines 😉 http://t.co/MvYoizRPdE,"[51.322819, 5.3576218]",2015-02-23 11:07:38 -0800,Winterfell,,8400,4233
569936580883783680,negative,0.6568,Can't Tell,0.3479,United,,raulcordenillo,,@united Thanks! I'll fill up the form as soon as I land. I don't like being duped so I hope you will appreciate my feedback &amp; will be better,"[41.97474769, -87.89039148]",2015-02-23 11:07:24 -0800,"Stockholm, Sweden ",Stockholm,3865,7496
569936565138403328,negative,1.0,longlines,1.0,United,,Nupe588,,"@united, this is the line in Denver to rebook due to weather issues. DO BETTER. http://t.co/tmccExYaaQ",,2015-02-23 11:07:20 -0800,,,5434,3806
569936496284663809,negative,1.0,Late Flight,1.0,United,,docmartin_10,,"@United the ones who suffer. I understand delays, I don't understand trying speed up a process that has been delays to this extent.",,2015-02-23 11:07:04 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada),1225,206
569936348217352194,negative,1.0,Cancelled Flight,1.0,United,,katiedonohue,,"@united 2 Cancelled Flighted flights Late Flightr, agent claimed she put me on a new flight but then Cancelled Flighted it. Coworker got on flight- now delayed. Now?","[41.97758466, -87.91065356]",2015-02-23 11:06:28 -0800,Washington D.C.,Eastern Time (US & Canada),2955,6725
569936273227427840,negative,1.0,Late Flight,0.6743,United,,docmartin_10,,"@United of urgency, but this is ridiculous. Your ceo claims to be customer focused, yet when delays happen, planes sit and customers are",,2015-02-23 11:06:11 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada),5495,688
569936062039986176,negative,1.0,Late Flight,1.0,United,,CowboyPharmD,,@united I wasn't asking for a full refund but delaying me 3 hours and giving no reason should be enough to give partial credit,,2015-02-23 11:05:20 -0800,Wherever I want to be ,Pacific Time (US & Canada),6424,6406
569936014094897152,negative,1.0,Bad Flight,0.6739,United,,docmartin_10,,"@United flight was scheduled for 11:56, it's 1:05 and we haven't moved. I have never been on a flight where everyone moved without a sense",,2015-02-23 11:05:09 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada),9371,3326
569935689292259328,positive,0.7,,,United,,franknoc,,@united ok thx!,,2015-02-23 11:03:51 -0800,,Arizona,8307,2367
569935261947330560,neutral,0.6419,,0.0,United,,Lisa_Shaw777,,@united I can't DM you so here's the confirmation # G8CVWJ - please is there any way I can make it to Kailua tonight? Thank you,,2015-02-23 11:02:09 -0800,Kona coast/Boston/Milan,Amsterdam,2721,2345
569935215654600705,negative,1.0,Flight Booking Problems,0.3602,United,,aminghadersohi,,@united go to hell,,2015-02-23 11:01:58 -0800,"San Francisco, CA",,9581,3044
569935135132426240,negative,1.0,Bad Flight,1.0,United,,vancouverbrit,,"@united since bulkhead seats cannot have bags on floor, why don't u reserve o/head space above those seats? In 1B on UA246 - not impressed",,2015-02-23 11:01:39 -0800,Vancouver BC,Pacific Time (US & Canada),3770,6085
569934069712052224,neutral,0.6566,,,United,,ADanaiBaker,,@united Definitely will!,,2015-02-23 10:57:25 -0800,,,7445,3314
569933879299186688,negative,0.7058,Customer Service Issue,0.7058,United,,daesf,,@united Would be helpful if you could refresh boarding time info on boarding passes for delayed flights,,2015-02-23 10:56:40 -0800,"SF, CA",Pacific Time (US & Canada),4597,909
569933357515026432,negative,1.0,Cancelled Flight,0.6598,United,,peskyspoll,,"@united  18 flights so far this year. 13 delays including 2 Cancelled Flightations.  Late Flightst reason, crew needed mandatory sleep. IN MEXICO!","[29.98788997, -95.34470061]",2015-02-23 10:54:35 -0800,,Pacific Time (US & Canada),9093,1274
569932669288652800,positive,1.0,,,United,,CaroDavis2012,,@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,,2015-02-23 10:51:51 -0800,Scotland,,2472,7672
569931716049154051,positive,1.0,,,United,,roxymtjoy,,@united counter agents at RDU deserve a medal. #thankyou,,2015-02-23 10:48:04 -0800,Pittsburgh area,Eastern Time (US & Canada),3863,2243
569931387073105920,negative,1.0,Lost Luggage,1.0,United,,BeyondBlunt,,The saga of the @MelissaAFrancis bag delay w/ @United - will there be a reunion or will she be forced to go shopping? Stay tuned.,,2015-02-23 10:46:46 -0800,New York ,Eastern Time (US & Canada),9826,4335
569930942833258496,negative,1.0,Flight Attendant Complaints,0.6467,United,,lisaboban,,@united Flight 211/ORD gate agent tried to prevent me from taking onboard a bag I've used for 15 years! Flight crew was more reasonable!,,2015-02-23 10:45:00 -0800,Indiana,,2978,9363
569930630059974656,positive,1.0,,,United,,tmarsh83,,@united thank you. Literally called for preboarding as I ran up.,,2015-02-23 10:43:45 -0800,"NEIN, London, or Maui. ",,7039,565
569930577643769856,negative,1.0,Customer Service Issue,0.3587,United,,GalbraithPeter,,@united why do you guys split up the charges to credit cards? Making it unnecessarily more expensive for people to fly with you guys on pts,,2015-02-23 10:43:33 -0800,"Kingston, Ontario",Central Time (US & Canada),8923,6875
569929653730840577,negative,1.0,longlines,0.6667,United,,jwints,,"@united it was UA381 on 14 Feb. Point is, overselling flights= bad. Making people wait 1hr while you kick them off after boarding is worse",,2015-02-23 10:39:52 -0800,"Ottawa, Ontario",Pacific Time (US & Canada),6069,8240
569929187101966336,positive,0.6809,,,United,,CaroDavis2012,,@united that's brilliant Thankyou so much. Is it classed as part of carryon?,,2015-02-23 10:38:01 -0800,Scotland,,6717,8628
569928758024667137,neutral,1.0,,,United,,tmarsh83,,@united what gate is ua5396 leaving from?,,2015-02-23 10:36:19 -0800,"NEIN, London, or Maui. ",,7701,656
569928724147077120,positive,1.0,,,United,,hart0277,,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me,,2015-02-23 10:36:11 -0800,Chicago,,5730,533
569928552621182976,negative,1.0,Cancelled Flight,1.0,United,,sarahali,,@united we've been here since 3am and you've Cancelled Flightled our flight twice,,2015-02-23 10:35:30 -0800,,,3987,15
569928419435286528,negative,1.0,Cancelled Flight,1.0,United,,tmarsh83,,@united no chance I wait in ORD all afternoon for another flight after you screwed me. Hold 5396,,2015-02-23 10:34:58 -0800,"NEIN, London, or Maui. ",,6731,2475
569928277613256704,negative,1.0,Late Flight,1.0,United,,tmarsh83,,@united UA5396 can wait for me. I'm on the ground trying to get to the gate after we were moved to B. This is crap.,,2015-02-23 10:34:24 -0800,"NEIN, London, or Maui. ",,8190,7442
569928034171498496,negative,0.6775,Customer Service Issue,0.3513,United,,EnriqueGtz_,,@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK,,2015-02-23 10:33:26 -0800,Mexico City,Central Time (US & Canada),3867,8766
569927842173050881,neutral,0.3603,,0.0,United,,aleciamastin,,@united fails again. @SouthwestAir saves the day.,,2015-02-23 10:32:40 -0800,"St. Louis, MO",Central Time (US & Canada),9073,7774
569927837601402880,negative,1.0,Late Flight,1.0,United,,tmarsh83,,@united better just keep connection from ORD To FWA that boards in ten minutes open until I get off the plane that just landed an hour Late Flight,,2015-02-23 10:32:39 -0800,"NEIN, London, or Maui. ",,2004,7663
569927630469894144,negative,1.0,Customer Service Issue,1.0,United,,pamdelaney585,,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,,2015-02-23 10:31:50 -0800,"Rochester, NY",Eastern Time (US & Canada),2714,1421
569927263040315392,positive,0.6349,,0.0,United,,gwen1013,,@united Great! I'm ready to go home.,,2015-02-23 10:30:22 -0800,"New Haven, CT",,4280,6330
569926124488118272,positive,1.0,,,United,,mydulcebella,,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,,2015-02-23 10:25:51 -0800,Pennsylvania,Eastern Time (US & Canada),3920,6625
569925614100189186,neutral,1.0,,,United,,CaroDavis2012,,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,,2015-02-23 10:23:49 -0800,Scotland,,6999,3424
569925612069998593,negative,0.6995,Can't Tell,0.6995,United,,darrellwhitelaw,,@united noooooooooooooooooooooope.,"[45.52146907, -122.69810485]",2015-02-23 10:23:49 -0800,"SF mostly, NYC & London often.",Central Time (US & Canada),3859,1080
569924355011932162,negative,1.0,Cancelled Flight,1.0,United,,VictoriaBCToday,,"@united Oh, we are sure it's not planned, but it occurs absolutely consistently, it's usually the only YYJ flight that's Cancelled Flightled daily.",,2015-02-23 10:18:49 -0800,Downtown Victoria,Pacific Time (US & Canada),5395,6549
569924201559293952,positive,1.0,,,United,,2cJustice4all,,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,,2015-02-23 10:18:12 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada),4612,8978
569923809634947072,neutral,1.0,,,United,,jcmpaz,,"@united Hi, Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?",,2015-02-23 10:16:39 -0800,"Cali,Colombia",,8074,2278
569923507263557632,positive,0.6704,,,United,,Lisa_Shaw777,,@united Thank you! You need to follow back tho otherwise I can't DM you. X,,2015-02-23 10:15:27 -0800,Kona coast/Boston/Milan,Amsterdam,3206,3067
569923045571350528,negative,1.0,Flight Attendant Complaints,0.6588,United,,brianaverna,,"@united it's not getting any better. I'd suggest you get a senior manager to this gate , then retrain these gate people",,2015-02-23 10:13:37 -0800,"CT, NY and most other states",Eastern Time (US & Canada),3744,3870
569922973798420480,neutral,1.0,,,United,,mechv1963,,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",,2015-02-23 10:13:20 -0800,"East Coast, US ",,5465,7358
569922853266694145,negative,1.0,Can't Tell,0.654,United,,2cJustice4all,,@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,,2015-02-23 10:12:51 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada),549,2405
569922837353402368,positive,0.3586,,0.0,United,,iworkinsmm,,@united Just sent! Thanks :),,2015-02-23 10:12:47 -0800,Los Angeles,Pacific Time (US & Canada),85,6614
569922639185072129,negative,1.0,Late Flight,0.6827,United,,krissy_missylg,,@united already missed  connection ugh,,2015-02-23 10:12:00 -0800,,,4965,3429
569922479734595586,negative,0.7,Can't Tell,0.3705,United,,2cJustice4all,,"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft.",,2015-02-23 10:11:22 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada),3100,3397
569922214255919105,negative,1.0,Customer Service Issue,0.6613,United,,raulcordenillo,,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,"[41.97495038, -87.89005988]",2015-02-23 10:10:19 -0800,"Stockholm, Sweden ",Stockholm,4360,1531
569922145264009216,negative,1.0,Can't Tell,0.35600000000000004,United,,brianaverna,,@united there are a lot of unhappy cold people on the bridge in freezing temps for an hour. Not given any info.,,2015-02-23 10:10:02 -0800,"CT, NY and most other states",Eastern Time (US & Canada),6453,3728
569921652374577153,negative,0.6768,Late Flight,0.6768,United,,brianaverna,,@united flight 3763 IAd-Sat. We're on the outdoor track for an hour,,2015-02-23 10:08:05 -0800,"CT, NY and most other states",Eastern Time (US & Canada),2576,8476
569921309439709184,negative,1.0,Bad Flight,0.69,United,,JMS2802,,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,,2015-02-23 10:06:43 -0800,,,1083,6017
569920760522764288,negative,1.0,Late Flight,1.0,United,,chefpaulcia,,@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,,2015-02-23 10:04:32 -0800,,Central Time (US & Canada),9126,741
569920661642088448,negative,1.0,Can't Tell,0.6732,United,,_mhertz,,@united you're the reason this whole travel experience has been a nightmare,,2015-02-23 10:04:09 -0800,,Pacific Time (US & Canada),4030,7130
569920593597894657,negative,1.0,Customer Service Issue,0.6906,United,,_mhertz,,@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,,2015-02-23 10:03:52 -0800,,Pacific Time (US & Canada),1821,4012
569920508923215872,negative,0.679,Can't Tell,0.679,United,,_mhertz,,@united that's not even an apology,,2015-02-23 10:03:32 -0800,,Pacific Time (US & Canada),9654,3745
569920406737432577,negative,1.0,Bad Flight,0.6594,United,,_mhertz,,@united that's cool - now what?,,2015-02-23 10:03:08 -0800,,Pacific Time (US & Canada),9066,8461
569919610025152512,negative,1.0,Customer Service Issue,0.6702,United,,JMS2802,,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...,,2015-02-23 09:59:58 -0800,,,2225,4519
569919020784185344,negative,1.0,Flight Attendant Complaints,0.6854,United,,DianeReischling,,"@united, b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv",,2015-02-23 09:57:37 -0800,,Pacific Time (US & Canada),7058,6064
569918932116643841,neutral,0.7047,,0.0,United,,iworkinsmm,,@United are you able to see if there are seats open on another flight??,,2015-02-23 09:57:16 -0800,Los Angeles,Pacific Time (US & Canada),5604,4370
569918918602547200,negative,0.6421,Late Flight,0.6421,United,,BossDDS,,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,,2015-02-23 09:57:13 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada),7613,2036
569918466821459968,negative,0.7259,Can't Tell,0.3705,United,,ADanaiBaker,,"@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight, as well as compensation for my hotel room",,2015-02-23 09:55:25 -0800,,,4154,3126
569918449121673216,negative,1.0,Can't Tell,0.6421,United,,fdashev,,"@united Either is fine. However, plundering my hard-earned dollars is not fine.",,2015-02-23 09:55:21 -0800,"Pittsburgh, PA",,9404,1139
569918327767879680,neutral,0.6911,,0.0,United,,GuruOfGanja,,@united @retailbagholder hahaha. At least they gave u a refund.,,2015-02-23 09:54:52 -0800,,,9541,8497
569918026918727680,negative,1.0,Cancelled Flight,1.0,United,,VictoriaBCToday,,"@united your SFO-YYJ fight is Cancelled Flightled several times each week, why even bother?",,2015-02-23 09:53:40 -0800,Downtown Victoria,Pacific Time (US & Canada),3816,7474
569917363891499008,negative,1.0,Bad Flight,0.6731,United,,DianeReischling,,"@united, and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING",,2015-02-23 09:51:02 -0800,,Pacific Time (US & Canada),7942,1292
569916731595972608,negative,1.0,Cancelled Flight,1.0,United,,patlee,,@united How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,"[0.0, 0.0]",2015-02-23 09:48:32 -0800,"Bay Area, CA",Pacific Time (US & Canada),9339,5587
569916555154169856,negative,0.6446,Bad Flight,0.3438,United,,mfsanders,,"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",,2015-02-23 09:47:49 -0800,"Cleveland, Ohio",Eastern Time (US & Canada),397,5353
569916324471828481,negative,1.0,Customer Service Issue,0.3579,United,,therealdavidsoo,,"@united In 2015, United is ""unable"" to look up a flight reservation by passenger name at the YYZ check-in counter - WOW smh #customerservice",,2015-02-23 09:46:54 -0800,"Toronto, Canada",Eastern Time (US & Canada),6467,3256
569916152283041792,negative,0.6669,Can't Tell,0.3546,United,,fdashev,,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",,2015-02-23 09:46:13 -0800,"Pittsburgh, PA",,7906,9270
569915992303730689,negative,1.0,Customer Service Issue,1.0,United,,sbanoub,,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,,2015-02-23 09:45:35 -0800,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada),6714,822
569915643094396929,negative,1.0,Can't Tell,0.6885,United,,sbanoub,,"@united
You really know how to piss people off. Your Farelock option is fake!",,2015-02-23 09:44:12 -0800,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada),9668,6233
569915610890547200,negative,1.0,Late Flight,1.0,United,,DianeReischling,,"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care.",,2015-02-23 09:44:04 -0800,,Pacific Time (US & Canada),1132,1656
569915576862183425,negative,1.0,Flight Booking Problems,0.6619,United,,docmartin_10,,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,,2015-02-23 09:43:56 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada),8267,9978
569915550127800320,negative,1.0,Late Flight,0.6536,United,,teamcrafty,,@united We're hoping to hear from you actually.,,2015-02-23 09:43:50 -0800,Grand Rapids,Quito,6472,73
569915529496027136,negative,0.6552,Late Flight,0.6552,United,,teamcrafty,,"@united shes been rescheduled for today, but with the frigid cold, being a possible reason for ""maintenance"" it could be the same issue 2day",,2015-02-23 09:43:45 -0800,Grand Rapids,Quito,4900,8808
569915182329286656,negative,1.0,Customer Service Issue,0.6681,United,,teamcrafty,,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",,2015-02-23 09:42:22 -0800,Grand Rapids,Quito,4759,5748
569915133113323520,negative,1.0,Customer Service Issue,0.6657,United,,teamcrafty,,"@united b) I contacted you directly, and the phone service was Laissez Faire at best.  The problem isn't a Cancelled Flightled a flight.",,2015-02-23 09:42:10 -0800,Grand Rapids,Quito,7287,9838
569915029950222337,negative,1.0,Late Flight,0.66,United,,teamcrafty,,"@united a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out.",,2015-02-23 09:41:46 -0800,Grand Rapids,Quito,3704,2665
569914377442340865,negative,1.0,Lost Luggage,0.6593,United,,jwints,,"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",,2015-02-23 09:39:10 -0800,"Ottawa, Ontario",Pacific Time (US & Canada),3419,8269
569914369905201153,negative,1.0,Customer Service Issue,0.6392,United,,8629Fissile,,@united Okay thanks if you could please update me. I was told at the airport someone would call me today but they haven't.,,2015-02-23 09:39:08 -0800,,London,315,5047
569913736774823936,positive,1.0,,,United,,anthonyNYSSF,,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp; are they coming in today on flight911,,2015-02-23 09:36:37 -0800,,Eastern Time (US & Canada),5778,4304
569913595762311168,negative,1.0,longlines,0.6742,United,,brianaverna,,@united gate C 24 IAD. U released passengers to board w/others deplaning .50 peopleOn bridge while next flight  board http://t.co/HfoF33iyhi,,2015-02-23 09:36:04 -0800,"CT, NY and most other states",Eastern Time (US & Canada),2452,7334
569913288122765312,negative,0.6557,Cancelled Flight,0.3278,United,,ljtypes,,"@united I'd say most of the public can't extend their vacation a week, point is why advertise multiple flights you can't honor?",,2015-02-23 09:34:51 -0800,H-town,,5339,5641
569912776199704578,negative,1.0,Cancelled Flight,0.6507,United,,PhilipRose,,"@united Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",,2015-02-23 09:32:48 -0800,"Toronto, ON.....for now.",Central Time (US & Canada),4325,3206
569912710848057344,negative,1.0,Late Flight,1.0,United,,ADanaiBaker,,"@united Now arriving a day and a half Late Flightr than supposed to. Lesson of the day, don't believe verbal or written confirmations from United",,2015-02-23 09:32:33 -0800,,,4207,9865
569912092351819778,neutral,0.6872,,0.0,United,,ADanaiBaker,,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,,2015-02-23 09:30:05 -0800,,,1595,4428
569911713459408896,negative,1.0,Flight Attendant Complaints,0.3804,United,,ADanaiBaker,,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,,2015-02-23 09:28:35 -0800,,,6128,1782
569911515106582528,negative,1.0,Late Flight,1.0,United,,chefpaulcia,,@united 1.75 hour delay.  Nothing says sorry like a voucher.  Missing time with family.  #family #precioustime,,2015-02-23 09:27:48 -0800,,Central Time (US & Canada),8788,3549
569910996824780801,neutral,0.6448,,,United,,ADanaiBaker,,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",,2015-02-23 09:25:44 -0800,,,9375,6571
569910536755748865,negative,1.0,Late Flight,0.3511,United,,MrEschatologist,,@United has two whole people trying to schedule a flight's worth of missed connections. Shameful http://t.co/6kqLhVaP7G,,2015-02-23 09:23:55 -0800,"Arlington, VA",,8936,8382
569910299983130625,negative,1.0,Flight Attendant Complaints,0.3623,United,,unvoiced,,"@united is unfriendly screw family, that hates kids and moms. now waiting on  UA871... pray its better FYVRFN ..due to agent error and tickt",,2015-02-23 09:22:58 -0800,Taipei,Taipei,3151,8253
569909742447009792,negative,1.0,Flight Attendant Complaints,1.0,United,,brianaverna,,"@united  gate agent at EWR "" if you are disabled or in a wheel chair, it's time to board, please step"". STEP UP??? Lol",,2015-02-23 09:20:45 -0800,"CT, NY and most other states",Eastern Time (US & Canada),2140,3086
569909655813500928,negative,1.0,Customer Service Issue,1.0,United,,d_goodspeed,,@united it won't help...been there done that.,"[29.98877308, -95.33846478]",2015-02-23 09:20:25 -0800,USA,Central Time (US & Canada),708,1360
569908928667996160,negative,1.0,Flight Attendant Complaints,0.3469,United,,unvoiced,,@united forces us to check our baby bag on overbooked flight complains to wife that we need to much for our baby.. united has no baby meals,,2015-02-23 09:17:31 -0800,Taipei,Taipei,405,4591
569908759125991424,positive,0.3646,,0.0,United,,DanaHFreeman,,@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,,2015-02-23 09:16:51 -0800,"Burlington, Vermont",Eastern Time (US & Canada),7182,6068
569908628141920256,negative,1.0,Flight Attendant Complaints,0.6546,United,,unvoiced,,@united today take flight to san francisco. .. refuse to let us board with baby early... time we board wont let us take baby carryon bag,,2015-02-23 09:16:19 -0800,Taipei,Taipei,9850,5890
569908175953993728,negative,1.0,Can't Tell,0.3481,United,,_mhertz,,@united we had four scheduled flights on this reservation and literally did not take one! Unreal,,2015-02-23 09:14:32 -0800,,Pacific Time (US & Canada),6172,332
569908123550375936,negative,1.0,Customer Service Issue,0.6773,United,,unvoiced,,@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over,,2015-02-23 09:14:19 -0800,Taipei,Taipei,8620,2874
569907773309214721,negative,1.0,Flight Booking Problems,0.6632,United,,unvoiced,,@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap,,2015-02-23 09:12:56 -0800,Taipei,Taipei,5947,5088
569907564156035072,negative,1.0,Customer Service Issue,1.0,United,,unvoiced,,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,,2015-02-23 09:12:06 -0800,Taipei,Taipei,7730,5102
569907141596864514,positive,1.0,,,United,,D_WaYnE_01,,@united thank you!,,2015-02-23 09:10:25 -0800,,,8458,6820
569907031693520896,positive,1.0,,,United,,gwen1013,,@united Thanks for the update.,,2015-02-23 09:09:59 -0800,"New Haven, CT",,4049,7326
569906831352578049,negative,1.0,Can't Tell,0.3442,United,,JuanseMolano,,@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,,2015-02-23 09:09:11 -0800,,Quito,5699,254
569906598472228864,negative,1.0,Customer Service Issue,1.0,United,,JuanseMolano,,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,,2015-02-23 09:08:16 -0800,,Quito,3622,5850
569905534020820992,negative,1.0,Cancelled Flight,1.0,United,,PhilipRose,,"@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",,2015-02-23 09:04:02 -0800,"Toronto, ON.....for now.",Central Time (US & Canada),3039,981
569905258715082753,negative,1.0,Cancelled Flight,0.7070000000000001,United,,gwen1013,,@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).,,2015-02-23 09:02:56 -0800,"New Haven, CT",,3311,3582
569905124723675136,neutral,1.0,,,United,,BossDDS,,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,,2015-02-23 09:02:24 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada),3122,7698
569904824793362433,positive,0.6559,,,United,,bravesandbeer,,@united just confirmed a seat! Crisis averted! Beers won't be missed now,,2015-02-23 09:01:13 -0800,Georgia,Eastern Time (US & Canada),444,8619
569904716328673280,negative,1.0,Customer Service Issue,0.6232,United,,ChelseaRhane,,@united was that English? I'll DM though I don't think you'll make a plane appear.,,2015-02-23 09:00:47 -0800,"San Diego, CA",Eastern Time (US & Canada),3698,81
569904406285516800,negative,1.0,Late Flight,1.0,United,,Natemaniac12,,@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? 😭,,2015-02-23 08:59:33 -0800,california,Pacific Time (US & Canada),4280,2042
569903840507506688,negative,1.0,Late Flight,0.3456,United,,chefpaulcia,,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,,2015-02-23 08:57:18 -0800,,Central Time (US & Canada),8164,5988
569903812569276416,positive,1.0,,,United,,kristen_e_short,,@united Understood and thanks! I should have tried reaching out sooner.,,2015-02-23 08:57:11 -0800,Chicago,Central Time (US & Canada),5909,6248
569903366647586818,negative,1.0,Can't Tell,0.3596,United,,ganteisan,,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,,2015-02-23 08:55:25 -0800,"Santiago, Chile",Santiago,1116,5901
569903120781852672,negative,0.6667,Cancelled Flight,0.3438,United,,bgroberto3246,,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,,2015-02-23 08:54:26 -0800,,,3743,5280
569902743135117314,negative,1.0,Late Flight,1.0,United,,gwen1013,,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines,,2015-02-23 08:52:56 -0800,"New Haven, CT",,8870,3012
569902219602100225,neutral,0.6559,,,United,,Lincoln_Arms,,@united follow back and I'll give you the details.,,2015-02-23 08:50:52 -0800,"Bardstown, KY",Eastern Time (US & Canada),7432,8126
569902065247322112,negative,1.0,Late Flight,1.0,United,,LukeXuanLiu,,"@united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft! No heads up in advance!!!",,2015-02-23 08:50:15 -0800,,Atlantic Time (Canada),1911,1835
